7bb47452d9c2e1846a8aafee92d73c4c,批,pi,10.28,10.46
37822ba6c2a0ebf6f8a4c5a5769c97d9,是,shi,6.70,6.86
56e93e71b6144b3a7baad769cebbb70c,是,shi,0.88,0.96
56e93e71b6144b3a7baad769cebbb70c,是,shi,2.10,2.22
8784f3738635f7abb53926a73fe77b42,是,shi,0.64,0.86
f2bfa77bdc388dbbf84e42e277e143a8,是,shi,4.52,4.59
772b221aab1c8006472a8dd26198235c,是,shi,4.66,4.74
3be043fc4dc4cf9ab6f4a776e7cb1d36,是,shi,5.27,5.43
c3b492b03a8ad999d7bd24df8321897a,是,shi,0.98,1.21
2d6567f6cff74ca739ee930d498aacfd,是,shi,4.82,5.08
435b02daeb4ce55b995e8e60b0a4faf4,是,shi,2.12,2.24
435b02daeb4ce55b995e8e60b0a4faf4,是,shi,2.84,3.00
d51f15d736e6f3b1fe7b6d5e272327fb,是,shi,3.37,3.55
95084465d61995f6859646ed8c971e44,是,shi,1.78,2.12
ac32d83d18a291e7b99c21aa98bb7c77,是,shi,2.67,3.14
8227c87c9668f2be16a1204a40103690,是,shi,0.74,0.86
86ab5b4c4a2d39ae14cf79bdf4ce3585,是,shi,0.56,0.76
2a46bd263e1eec12a12c9f41c8e56c54,是,shi,6.70,6.82
46e1b41256aeac784dd0554a4c65b435,是,shi,2.29,2.42
9429d080350d20f31550b66bd2db5a2f,是,shi,1.74,1.88
293c4016c45981c785c61a88fbf93993,是,shi,7.02,7.18
6053b294af3b770c0fdb169a0c706b7e,是,shi,6.94,7.18
166c977bd3a2680ade9e64ed4b471a7c,是,shi,2.40,2.50
539c397f936b947dd414c1d99f3c0439,是,shi,2.27,2.39
56fec0edbdbd0e06ce0f0f376367fdab,是,shi,9.56,9.70
56fec0edbdbd0e06ce0f0f376367fdab,是,shi,12.68,12.78
9f366046cf547a4c73dcb9b815bde871,是,shi,0.77,1.64
9f366046cf547a4c73dcb9b815bde871,是,shi,2.41,2.57
b116c8fb8bb38b4408909e34c2ec236f,是,shi,4.78,4.94
41c5faa24ce4617332a21b83ab43ce09,是,shi,2.96,3.10
4b77d27271f0f1e1b468ccfdfd9306e5,是,shi,6.83,6.96
8cf51f3be31cb62b5d60bf8c64f39b04,是,shi,3.55,3.69
5ecc9347e346f2aaad5c63c1193be2c7,是,shi,3.16,3.40
017a3af479cb78225497cf52224deed2,是,shi,11.96,12.47
c038725f9e8369eb5e7b39348bdce105,是,shi,4.58,5.00
29ed0c8169fec681cfb7ba6acd5c1597,是,shi,11.82,11.90
29ed0c8169fec681cfb7ba6acd5c1597,是,shi,12.82,12.92
b2b0c4ec9bd61d66ae3c0117d3a3665b,是,shi,0.98,1.30
b2b0c4ec9bd61d66ae3c0117d3a3665b,是,shi,5.14,5.24
3cf701b5445b32d9f0d3ffc39d79e52d,是,shi,1.60,1.74
fb90da78ef10522d3ec5171eff0e7698,是,shi,0.14,0.34
bb40844fc1be6f57d8922d1c42a50602,是,shi,0.14,0.30
56c88d57b6753a32a0b6df3aca2e9429,是,shi,1.16,1.48
56c88d57b6753a32a0b6df3aca2e9429,是,shi,2.28,2.38
8d1510081cb09a294a587ac123f1719f,是,shi,1.89,2.00
e8e748c09e6e60abce6554f6b4b1fe0c,是,shi,6.40,6.54
2576c1fe2c38681d12a97305bda92d13,是,shi,7.18,7.32
ad6930a96cd6b4d228bb2618662d3a24,是,shi,3.53,3.76
b09840f2aa2bfaad74a3e955832a7296,是,shi,0.50,0.91
ecfb1154bd62d1f6ab2aacca65d5ade2,是,shi,0.42,0.56
ecfb1154bd62d1f6ab2aacca65d5ade2,是,shi,3.46,3.62
c46d5216f1e5c32fb086190a424ea1ef,是,shi,0.26,0.42
c46d5216f1e5c32fb086190a424ea1ef,是,shi,6.00,6.14
51070bd7370157c7aa2a282a1d478e49,是,shi,0.59,0.80
efd3a9d5c6d8f5be445de5ece01b0782,是,shi,3.60,3.85
d770a511097425ea06117b49295e988b,是,shi,2.29,2.58
76fd52b67a97ed2f8eb34f35c9692d84,是,shi,0.82,1.22
eac0f1ed29ba7dc1fa1f6c411bde5195,是,shi,0.76,0.88
fc038790f7fa159c1968ae337954c840,是,shi,2.78,3.07
fc038790f7fa159c1968ae337954c840,是,shi,4.04,4.24
57d27724eb608e16755e4a517296ea2d,是,shi,2.46,2.60
a30ae8080c8a10b2e6d27106beafc243,是,shi,10.19,10.33
87aa22ee28fd93d383d611d6abee03c6,是,shi,1.78,1.92
caab95c42838ed2cc10bd22943997c10,是,shi,5.16,5.22
cb145e3de5cbe03b04d2d05b22b66935,是,shi,0.38,0.50
0cb85ef8d996ba7e94a24f649f57bb3b,是,shi,0.88,1.06
0cb85ef8d996ba7e94a24f649f57bb3b,是,shi,3.94,4.14
6448b8762329a9bc6da7368621617afb,是,shi,1.08,1.30
15fae42b8ac0e51ac7692e27f79452d3,是,shi,1.42,1.57
98eeaa0b00ae19e540e408ba91d07ce7,是,shi,2.62,3.19
5da9461555623638da8a800f168b7093,是,shi,2.34,2.52
22643ee8fccf5f87a40017a9f29657be,是,shi,0.63,1.03
a20531c5b7c86ef661c446508227c7aa,是,shi,5.10,5.18
489e2384e4e078d6f838302d69bae2e2,是,shi,13.08,13.20
f78b98896d78a88334acae42724d5a74,是,shi,0.36,0.54
c3187f87d74f1c07338841cfa0275efd,是,shi,1.10,1.40
4005187f8c7fec0747f90a6f77abc837,是,shi,12.78,12.90
69c178d1a4d247cd034f9727bd202785,是,shi,7.80,7.99
e72ec6f9936e0719b19d81a7ce97c43f,是,shi,5.10,5.38
bd310efb077cf2cf9d06d86409deb7fc,是,shi,7.10,7.22
3f3fe366425cf3b1277f7cc5ff9cfc07,是,shi,0.86,1.22
764105858ad3f6b9be469c2efb558813,是,shi,5.16,5.32
375a4314169a9da1d13254ec47cc3131,是,shi,1.22,1.38
213443c0e19167009c14340b62b7f70f,是,shi,0.36,0.73
9a1a4a415cc220a21027c549e1a83ef7,是,shi,0.52,0.66
0653eb727f8432521d6a16f6364ecb16,是,shi,0.86,0.96
0653eb727f8432521d6a16f6364ecb16,是,shi,3.80,3.90
6cf662e7c810486047bfdc343a1596c9,是,shi,0.50,0.70
51d0f2cf3b754c4602e9beb5f74cb023,是,shi,0.98,1.18
f92c91052416c9be54b927eeff112aed,是,shi,2.48,2.62
7b11b25c2fcedc6969bf6649c7a9cf9f,是,shi,0.32,0.56
7f08d69e99cca3d4fcd60e051a4b74ff,是,shi,1.28,1.40
2d9126fb1054ff693afcdab374230b7a,是,shi,3.64,3.84
a1c2fdd2a2af56fa2acac5b8296ecdcd,是,shi,2.54,2.68
a1c2fdd2a2af56fa2acac5b8296ecdcd,是,shi,17.01,17.13
95f7baf5e3284e224d1dcd297e5f25b8,是,shi,9.92,10.24
46da33293641151d7a3fc96a6c11db66,是,shi,2.95,3.07
46da33293641151d7a3fc96a6c11db66,是,shi,3.93,4.03
c2753dee90c134e3740fd09ebe5acacc,是,shi,10.85,11.03
a04bba842d8347baea683c3fb1b870df,是,shi,0.92,1.06
77e947472d75e6c5ec8358ebba2b90ef,是,shi,1.79,2.86
b53d90425b1f018d7945ef55449053ab,是,shi,6.42,6.54
6513f59c58f45865772bf4da545fa739,是,shi,0.02,0.18
70895d61627f41b7e6171f1eb20fb640,是,shi,0.42,0.56
70895d61627f41b7e6171f1eb20fb640,是,shi,1.72,1.86
63501d5d3964ae1c033cb0980dc7130e,是,shi,2.00,2.25
63501d5d3964ae1c033cb0980dc7130e,是,shi,3.14,3.23
0195db4ce76a9108885792da8e526c89,是,shi,16.42,16.52
a35984fcfb505eef2448d966166d46fe,是,shi,1.88,2.32
5e9eed6515b2a609191708c92fcf8dd0,是,shi,2.44,2.70
ea58953820217eb8859904e78e30700e,是,shi,1.51,1.61
ea58953820217eb8859904e78e30700e,是,shi,2.23,2.43
ea58953820217eb8859904e78e30700e,是,shi,2.71,2.83
ea58953820217eb8859904e78e30700e,是,shi,3.83,4.05
94886ea72a0fd79e56f76c23bfa1e5a1,是,shi,4.56,5.00
b48fb381a7546f3db4302daa7731a02a,是,shi,1.20,1.32
b48fb381a7546f3db4302daa7731a02a,是,shi,3.68,3.80
eeb0368bf8d44e923097396ccbcf5849,是,shi,2.16,2.24
634eb2ca399625fe17999d67efb3535b,是,shi,1.26,1.40
a3d825cd4a2c8d4d4d948ffea8bc9932,是,shi,2.06,2.18
05f11b004bfa4bbdcdf3d335009d641e,是,shi,7.64,7.84
a115b0a72944c10cfd04f525725fcb6b,是,shi,12.72,12.86
61804bc84049d3331f55e38f51220b93,是,shi,0.22,0.32
5a7d4f23df1eea82520ecac7392d2001,是,shi,3.16,3.40
db0470ba488c0bdfd8901c32b6eb196b,是,shi,0.34,0.48
db0470ba488c0bdfd8901c32b6eb196b,是,shi,1.77,1.86
b61a45b62385b524ae481261fb3874c4,是,shi,0.50,0.62
250743bb70cfe017befacfaef488dba3,是,shi,2.30,2.44
c201c0efbfcc90df933f08a050b354f9,是,shi,2.82,2.98
c201c0efbfcc90df933f08a050b354f9,是,shi,7.15,7.23
efb75ad0f357652ee624dc36e09f57bc,是,shi,4.21,4.44
2a46bd263e1eec12a12c9f41c8e56c54,广西,guang xi,12.45,12.86
56b198d0ed123c5285e5f7e6cc086723,广西,guang xi,4.54,5.04
56b198d0ed123c5285e5f7e6cc086723,广西,guang xi,9.61,10.16
925c66a59dca0bf21cd7e7ec24f2d8db,广西,guang xi,7.61,8.24
1226b612f77dfa6869813be201caba76,广西,guang xi,3.58,3.89
1226b612f77dfa6869813be201caba76,广西,guang xi,5.93,6.46
b2a30b80535917e5790a2ae74e75796d,广西,guang xi,5.34,5.87
d3ea276ea5611ec6aa17e82923b9e29a,广西,guang xi,4.11,4.54
e914f60fc7902f295f8708a00ffab144,广西,guang xi,3.20,3.70
e346837732e62bfdedc8c80d41186df4,广西,guang xi,6.92,7.22
54af87d7f3038a52e833f8523de721b7,七十,qi shi,0.76,1.02
78567962bfa875ab44dad6da5c44e299,关系,guan xi,4.38,4.66
262ef0b8f994e0fcb337764ea8817bb1,关系,guan xi,0.20,0.72
0653eb727f8432521d6a16f6364ecb16,关系,guan xi,1.30,1.66
0653eb727f8432521d6a16f6364ecb16,关系,guan xi,1.96,2.28
000929523f43ef3bcf516c1639b188be,关系,guan xi,8.34,9.28
05f11b004bfa4bbdcdf3d335009d641e,关系,guan xi,19.54,20.12
56fec0edbdbd0e06ce0f0f376367fdab,台湾,tai wan,6.27,6.62
b116c8fb8bb38b4408909e34c2ec236f,台湾,tai wan,16.40,16.78
d3ea276ea5611ec6aa17e82923b9e29a,台湾,tai wan,7.41,7.80
e914f60fc7902f295f8708a00ffab144,台湾,tai wan,4.46,4.74
e914f60fc7902f295f8708a00ffab144,台湾,tai wan,9.74,10.14
80d41bf061b55cdbd477e75faebe46e4,各国,ge guo,1.83,2.17
b5398b5390dec09afe7b1b64adb89089,各国,ge guo,2.65,3.22
edb6247997958e9f22289458016f58ee,各国,ge guo,7.09,7.54
4e1e8d32d6857c3c088a8f3be07163a8,区,qu,1.78,1.94
559159646380c3cd81ede7cd83e27f87,区,qu,7.33,7.49
d44f34b4df007b4347711e83f1bc3c76,区,qu,2.76,3.34
e914f60fc7902f295f8708a00ffab144,区,qu,2.32,2.56
61804bc84049d3331f55e38f51220b93,区,qu,3.82,3.94
58b6065ef4fc014560790d0309494c34,区,qu,0.60,0.76
54f91710250e7a4107ad989f68d057e2,重,zhong,5.65,5.92
bac4837e8eff6a0e6c23e41e5ad48ae0,实际,shi ji,5.56,6.06
1c4993c027fd980788a85796b2be45c8,实际,shi ji,13.45,13.85
3835daddc1ba7ea6721c5ab4e5c5f837,出来,chu lai,2.09,2.43
29b3a78dd94fa9efbd453f0103f45d86,出来,chu lai,6.08,6.60
2576c1fe2c38681d12a97305bda92d13,出来,chu lai,5.56,5.78
1b03e9c1c3d1c3dd9c1cb8c3d790f8d0,出来,chu lai,0.86,1.18
489e2384e4e078d6f838302d69bae2e2,出来,chu lai,1.11,1.68
12b01cbda3530baf0d86950e3487f156,上海,shang hai,2.33,2.96
12b01cbda3530baf0d86950e3487f156,上海,shang hai,8.79,9.18
12b01cbda3530baf0d86950e3487f156,上海,shang hai,13.08,13.32
9249b55775e074a6e2ec686857e18a69,上海,shang hai,4.75,5.08
9249b55775e074a6e2ec686857e18a69,上海,shang hai,12.57,13.04
db6b367cf5a33fa4e6a1c3991bfcd3d1,上海,shang hai,1.04,1.40
d44f34b4df007b4347711e83f1bc3c76,上海,shang hai,2.00,2.42
d44f34b4df007b4347711e83f1bc3c76,上海,shang hai,5.86,6.32
d44f34b4df007b4347711e83f1bc3c76,上海,shang hai,11.71,12.46
9c1a287dd471b91c394c2c787333e2db,上海,shang hai,7.30,7.59
9a1a4a415cc220a21027c549e1a83ef7,上海,shang hai,1.28,1.56
f92c91052416c9be54b927eeff112aed,上海,shang hai,1.38,1.78
78de78c1f33e49cd45cc50febb96a007,上海,shang hai,4.53,4.81
1bbbda9d4046bd417015eb7d5f2983ee,上海,shang hai,2.38,2.86
1bbbda9d4046bd417015eb7d5f2983ee,上海,shang hai,5.91,6.29
afe7e416472c15a1ae85bb0e7f1a043d,除了,chu le,8.64,8.96
34bac23aa6c3d2bdb38817d48e569cfa,也,ye,1.93,2.18
f3b844db301e1ef21e236c510f6e4739,也,ye,6.04,6.18
81769eef3adff1e3a5ed85ab02620333,也,ye,2.63,2.86
3c3d5c20f9f5a1346ffebcab3a96551c,也,ye,4.24,4.42
c7be8dd4cc058cf2084ae769a7dea9ee,也,ye,6.60,6.76
3d815fa7a0754c563fa814dc27f13f3a,也,ye,0.10,0.20
1aa77a45d2ed2db659d1a66dc4d61093,也,ye,3.37,3.57
bac4837e8eff6a0e6c23e41e5ad48ae0,也,ye,0.32,0.40
bac4837e8eff6a0e6c23e41e5ad48ae0,也,ye,5.08,5.20
9249b55775e074a6e2ec686857e18a69,也,ye,16.52,16.71
8666d5dc62338765e45bcbff687943c4,也,ye,9.06,9.20
821e8b8cc45c06b3ef72491e81afd438,也,ye,3.07,3.24
9d436b6d3ae63673d150e2f5bb589134,也,ye,27.28,27.42
6eb1d32f0c71e6f23c12257753141ce9,也,ye,2.74,2.98
d44f34b4df007b4347711e83f1bc3c76,也,ye,3.96,4.20
6d8e119ab96717cf9f484965080267c1,也,ye,3.32,3.54
2a46bd263e1eec12a12c9f41c8e56c54,也,ye,6.58,6.70
8cf51f3be31cb62b5d60bf8c64f39b04,也,ye,1.15,1.45
29ed0c8169fec681cfb7ba6acd5c1597,也,ye,12.65,12.82
57e238eb63a7c8789956c5c637cd3693,也,ye,6.26,6.38
17b6ddcde23fef2d7b4fe478c71f546e,也,ye,8.07,8.21
996b7556e6fc72f8416c3dd3efb9c8b9,也,ye,3.67,3.90
96fc9aed40395c90412706de3db78078,也,ye,5.05,5.26
543309b025fc8167f17fa736a8809245,也,ye,0.94,1.10
2576c1fe2c38681d12a97305bda92d13,也,ye,1.94,2.17
8013c0cb175a15d630b4fb607a345dc3,也,ye,5.56,5.79
eac0f1ed29ba7dc1fa1f6c411bde5195,也,ye,0.60,0.76
0bb75f27d902d5ee86c507521cc8d081,也,ye,10.26,10.34
87aa22ee28fd93d383d611d6abee03c6,也,ye,1.60,1.78
89fe248485c62466fd6580545ee19259,也,ye,3.61,3.71
89fe248485c62466fd6580545ee19259,也,ye,8.89,8.99
f7f3c76db9020b4adf4da5f70b907ff0,也,ye,0.32,0.44
987206a39e9ac804d3ae09d4fc82dc3b,也,ye,1.90,1.98
6689f166fec68e394fbcd72ee7524dde,也,ye,6.74,6.86
a20531c5b7c86ef661c446508227c7aa,也,ye,2.52,2.72
a20531c5b7c86ef661c446508227c7aa,也,ye,4.91,5.10
4186649ef15d07af6bb741384984a089,也,ye,0.08,0.20
e4abb9dae356f84e493872574f9c6d2a,也,ye,3.66,3.86
4351571246176576d75459bc73d5034e,也,ye,2.48,2.69
f92c91052416c9be54b927eeff112aed,也,ye,2.27,2.48
a1c2fdd2a2af56fa2acac5b8296ecdcd,也,ye,10.28,10.56
95f7baf5e3284e224d1dcd297e5f25b8,也,ye,12.17,12.35
3a918de127530bc1e83c8828abdc65b5,也,ye,3.69,3.81
60388f0feb1302cca995446668f5bf8a,也,ye,5.37,5.51
5e8e6de930e0cb253f7e13edcccb702e,也,ye,8.71,8.88
0195db4ce76a9108885792da8e526c89,也,ye,16.34,16.42
5e9eed6515b2a609191708c92fcf8dd0,也,ye,3.20,3.32
d428c2414bf46414ba8454e424c32e05,也,ye,1.04,1.12
d428c2414bf46414ba8454e424c32e05,也,ye,2.66,2.74
a3d825cd4a2c8d4d4d948ffea8bc9932,也,ye,1.78,2.06
05f11b004bfa4bbdcdf3d335009d641e,也,ye,11.48,11.66
a115b0a72944c10cfd04f525725fcb6b,也,ye,10.42,10.58
b87c938672b12a0119249dae5f434088,也,ye,6.99,7.08
5e9eed6515b2a609191708c92fcf8dd0,高校,gao xiao,6.40,6.95
9249b55775e074a6e2ec686857e18a69,一直,yi zhi,1.66,1.85
02f557a0e6fda5a57b642d7f3e03b272,一直,yi zhi,6.23,6.47
1226b612f77dfa6869813be201caba76,一直,yi zhi,3.12,3.40
9a1a4a415cc220a21027c549e1a83ef7,一直,yi zhi,0.20,0.52
5a7d4f23df1eea82520ecac7392d2001,一直,yi zhi,3.40,3.68
c201c0efbfcc90df933f08a050b354f9,一直,yi zhi,2.98,3.30
29b3a78dd94fa9efbd453f0103f45d86,被,bei,3.84,4.00
ae5e7e07633820b2dcc723339ad4fa04,被,bei,0.69,0.94
3f3fe366425cf3b1277f7cc5ff9cfc07,被,bei,2.00,2.24
51c190ae77a8379b41639c417ca3084e,被,bei,2.48,2.64
6e2c82a6cd46f1d691c03c4255e17006,现场,xian chang,1.60,2.02
afe7e416472c15a1ae85bb0e7f1a043d,以及,yi ji,15.20,15.48
82250e75fc46885022454475e3ab22e3,以及,yi ji,3.77,4.14
59c12850c5836c09aa1cefdc8f743fdb,以及,yi ji,4.01,4.38
a30ae8080c8a10b2e6d27106beafc243,以及,yi ji,5.23,6.02
fadb85bd740895e95b84e00d4e7b701f,以及,yi ji,12.98,13.14
3992c04fa055d472daae16914c1e3155,C,C,6.87,7.09
33c950a8f1ca022f39621987ef30b981,行动,xing dong,8.41,8.72
1c4993c027fd980788a85796b2be45c8,行动,xing dong,13.85,14.22
75d883f5ac1eff2c71fc168f4b3bb9be,利益,li yi,3.40,3.76
bc6f64d6721525fba3aca5af6dc212a3,利益,li yi,7.36,7.72
831b2a5440e4eef8fe9ef79da9f8f032,利益,li yi,2.18,2.42
d00c5000bec14f9a20f778204d2c7b8e,辆,liang,4.78,5.00
b2a30b80535917e5790a2ae74e75796d,六,liu,12.21,12.50
ed2daceff30f0854bca1f891fec4b184,这么,zhe me,1.30,1.52
cd30d55bc637e0219d30ec13d6c48a53,这么,zhe me,1.40,1.66
f8f9af5e17a96bbd88252656ec8a65e5,这么,zhe me,1.06,1.34
29d8b24a2b973ef92d04aaa591069946,这么,zhe me,0.96,1.14
78567962bfa875ab44dad6da5c44e299,这么,zhe me,2.60,2.90
3be043fc4dc4cf9ab6f4a776e7cb1d36,这么,zhe me,1.57,1.83
ac32d83d18a291e7b99c21aa98bb7c77,这么,zhe me,0.94,1.14
017a3af479cb78225497cf52224deed2,这么,zhe me,4.48,4.78
a66dc5075b6d4c05d36932a1355a3d38,这么,zhe me,4.16,4.40
a30ae8080c8a10b2e6d27106beafc243,这么,zhe me,0.72,0.94
a30ae8080c8a10b2e6d27106beafc243,这么,zhe me,7.61,7.81
6448b8762329a9bc6da7368621617afb,这么,zhe me,5.80,6.02
cdb8d6ef94392aa9fe474a4cfe7cec57,这么,zhe me,11.42,11.66
51d0f2cf3b754c4602e9beb5f74cb023,这么,zhe me,2.84,3.08
dc74f78a3aee009efb80e6c37b9447b2,这么,zhe me,2.18,2.40
d428c2414bf46414ba8454e424c32e05,这么,zhe me,1.24,1.40
efb75ad0f357652ee624dc36e09f57bc,军事,jun shi,19.87,20.21
beeca25500bbbe95926174147b5d74e0,数据,shu ju,0.86,1.43
1f6d1c449bad10b00d2f0ded035e1872,数据,shu ju,3.12,3.58
250743bb70cfe017befacfaef488dba3,数据,shu ju,5.60,5.86
925c66a59dca0bf21cd7e7ec24f2d8db,由,you,0.90,1.34
b3ccfc5089f9526ac548ab231feff3d9,由,you,3.33,3.49
abb936c7983bb920f576ad3cfad9241b,由,you,9.40,9.58
bf1d4c21e143f4e055f6e0d2e252d029,老,lao,11.62,11.82
96fc9aed40395c90412706de3db78078,老,lao,0.62,0.80
d9eaf2d25a6057a58d049183c8084a6f,老,lao,2.27,2.43
beeca25500bbbe95926174147b5d74e0,加,jia,2.18,2.71
db0470ba488c0bdfd8901c32b6eb196b,加,jia,3.60,3.80
bf1d4c21e143f4e055f6e0d2e252d029,尔,er,6.74,6.82
1226b612f77dfa6869813be201caba76,东,dong,6.94,7.16
0c9f21e39e6afc29394df2a2cef86e4c,东,dong,4.71,4.98
8bb2a88ba3f4c88c365833fc2093a60f,调查,diao cha,1.79,2.11
e571654bacf132c84c4904716ba2dbee,成立,cheng li,4.16,4.52
4e1e8d32d6857c3c088a8f3be07163a8,本,ben,4.46,4.74
56b198d0ed123c5285e5f7e6cc086723,本,ben,16.01,16.25
481794a5f80a1f76a220305606c5c8f9,等,deng,6.92,7.08
7fd5c473db171ab0192612002b1be206,等,deng,0.08,0.21
5487af59be91c10dff6aa6a8a5863061,等,deng,4.88,5.04
559159646380c3cd81ede7cd83e27f87,等,deng,16.22,16.40
2a46bd263e1eec12a12c9f41c8e56c54,等,deng,14.10,14.24
56b198d0ed123c5285e5f7e6cc086723,等,deng,7.98,8.14
1f7760551389f7e321671a086167e282,等,deng,8.82,8.98
1f7760551389f7e321671a086167e282,等,deng,15.34,15.50
0bb75f27d902d5ee86c507521cc8d081,等,deng,1.90,2.08
c51ffc0a510e90e281f8a23854317e92,等,deng,6.90,7.06
1226b612f77dfa6869813be201caba76,等,deng,4.44,4.58
1226b612f77dfa6869813be201caba76,等,deng,11.64,11.82
fadb85bd740895e95b84e00d4e7b701f,等,deng,13.58,13.76
2a1c309fdfbdd403362cf02163bffdfc,等,deng,10.96,11.14
d3ea276ea5611ec6aa17e82923b9e29a,等,deng,7.80,7.96
d3ea276ea5611ec6aa17e82923b9e29a,等,deng,16.96,17.14
e914f60fc7902f295f8708a00ffab144,等,deng,4.74,4.88
a1c2fdd2a2af56fa2acac5b8296ecdcd,等,deng,9.94,10.10
cf514b56342e39ebc8a56b70820e9c47,等,deng,3.48,3.64
e346837732e62bfdedc8c80d41186df4,等,deng,7.76,7.90
efb75ad0f357652ee624dc36e09f57bc,等,deng,19.69,19.87
1a82dbd4101077682cb723ca4621b44d,去,qu,5.97,6.07
edb9a8083acb14b35ad246b0eb0abf8b,去,qu,3.60,3.82
edb9a8083acb14b35ad246b0eb0abf8b,去,qu,8.80,9.06
bac4837e8eff6a0e6c23e41e5ad48ae0,去,qu,11.72,12.04
0a6086a82390659fbfee2563679b077c,去,qu,3.10,3.65
17cb12b9364f52a78852be6b661c6a9f,去,qu,5.49,5.69
f2fe3c21de7cd3fcedc7c3cf94feb11a,去,qu,2.26,2.48
f2fe3c21de7cd3fcedc7c3cf94feb11a,去,qu,5.31,5.51
017a3af479cb78225497cf52224deed2,去,qu,19.60,19.74
b2b0c4ec9bd61d66ae3c0117d3a3665b,去,qu,2.14,2.32
8d1510081cb09a294a587ac123f1719f,去,qu,7.00,7.38
9ae0ebefd05e2daf7e972906969d5e7f,去,qu,0.84,1.06
71d01752981ac8f6c3c1b605ff72be3c,去,qu,0.16,0.52
e8e748c09e6e60abce6554f6b4b1fe0c,去,qu,4.41,4.57
6448b8762329a9bc6da7368621617afb,去,qu,15.29,15.43
02f557a0e6fda5a57b642d7f3e03b272,去,qu,4.35,4.49
9b3e77f5e8209d4a3b36b57d29cba536,去,qu,0.52,0.70
e0c35e49e6a2e5da5bb4a0f971e2f44d,去,qu,14.34,14.50
56879e346820ffc0d865dec8606f05ea,去,qu,6.84,7.00
a04bba842d8347baea683c3fb1b870df,去,qu,3.58,3.91
83e943d517c6a5c923b299dd31cde125,去,qu,10.62,10.72
ecfb1154bd62d1f6ab2aacca65d5ade2,只有,zhi you,5.16,5.48
86ab5b4c4a2d39ae14cf79bdf4ce3585,方案,fang an,10.78,11.52
d7cf6b69cd8199bccb0a43920b037e7f,据,ju,12.96,13.14
481794a5f80a1f76a220305606c5c8f9,而,er,9.17,9.48
b3ccfc5089f9526ac548ab231feff3d9,而,er,3.10,3.33
155624f5ccdc6272c150bf583fd66ea0,而,er,4.85,5.24
2daca543284bd0dbcf0f7fe2608343d9,而,er,3.46,3.76
250743bb70cfe017befacfaef488dba3,而,er,0.48,0.80
1fedc42da25c27f5533d5e66857ac02b,一下,yi xia,1.12,1.50
23e299daec0071f970374a23d0ff39d9,一下,yi xia,13.30,13.54
4fddaa9deb63ce77ac6b4b023af257ab,一下,yi xia,3.60,4.07
4186649ef15d07af6bb741384984a089,一下,yi xia,4.69,4.87
2d0040d530d64e3a5f41dec513bc407d,一下,yi xia,5.84,6.10
74d5a809d815d0ced5a749d1960b1167,一下,yi xia,0.72,0.94
a58ab303e2cdfbab93463e8dd6e62629,一下,yi xia,1.46,1.70
f7d9f0bd78971979068b3bf3c6aee458,一下,yi xia,4.81,4.99
f7d9f0bd78971979068b3bf3c6aee458,一下,yi xia,5.31,5.44
5c9ca8c01ca81b4c06dd58cdcf1dfec3,梦,meng,8.25,8.56
5c9ca8c01ca81b4c06dd58cdcf1dfec3,梦,meng,9.49,10.00
0ed94c80b212fcd05a0a8f6c2c6a7ef5,达到,da dao,3.13,3.58
0b5dad4eea0c127c60844046e280d4fa,达到,da dao,3.15,3.55
7b9cd057dd4ec9d3e62c1bbfe3891477,达到,da dao,3.43,3.66
c7be8dd4cc058cf2084ae769a7dea9ee,百,bai,4.20,4.32
12b01cbda3530baf0d86950e3487f156,百,bai,0.39,0.68
22750b107068702a422ec4c570b876c4,百,bai,3.84,4.20
6cc1dcc3ce3bd9c736c2132e313c6c94,科学,ke xue,0.46,0.78
b87c938672b12a0119249dae5f434088,届,jie,8.80,9.04
b3ccfc5089f9526ac548ab231feff3d9,省,sheng,1.80,2.08
5ebc1e131936a6e5a08c70afc3735bdb,省,sheng,0.28,0.55
7298ef42c870104d70e23e8b6194e5dd,人,ren,1.38,1.52
017a3af479cb78225497cf52224deed2,人,ren,9.75,10.04
c038725f9e8369eb5e7b39348bdce105,人,ren,1.80,2.27
d6e90c8ca358ecb4c59839f8a5444cfb,人,ren,1.60,1.74
ad6930a96cd6b4d228bb2618662d3a24,人,ren,1.56,1.74
1bc92e2aaaf8f599420d71046b003961,人,ren,1.44,1.56
89fe248485c62466fd6580545ee19259,人,ren,7.73,7.89
6448b8762329a9bc6da7368621617afb,人,ren,3.72,4.07
6448b8762329a9bc6da7368621617afb,人,ren,9.65,9.79
d60cbfc8ead4f4968845bb438cede442,人,ren,0.48,0.64
0bc7dc936312395b39f4729ad20e2b71,人,ren,0.80,0.92
d5fce77b252f3d2d38150dc4b6724c46,人,ren,2.86,3.28
162b36b2c89fd72261eff51a36f04246,人,ren,0.30,0.52
bd310efb077cf2cf9d06d86409deb7fc,人,ren,4.68,5.63
56879e346820ffc0d865dec8606f05ea,人,ren,6.62,6.84
3f3fe366425cf3b1277f7cc5ff9cfc07,人,ren,2.24,2.42
62e03564409fe77788aed068e311ac5c,人,ren,8.36,8.80
9ba8f87067e2d212a60a7267cafa2fdd,人,ren,2.28,2.46
cde4973dfa76b3bf6078f9ac4b1cd97f,人,ren,15.76,16.10
69c178d1a4d247cd034f9727bd202785,记录,ji lu,2.61,3.14
